DATE,Kabupaten,national,traffic,swe,e2e_delay,video_streaming_download_throughput
2025-05-14,KAB. LAMONGAN,Indonesia-XL,55024077007127.0,69329.0,142.312370323916,4946.835896941413
2025-05-14,KAB. LAMPUNG BARAT,Indonesia-SF,373924989255.0,340.0,181.4662215796094,2596.938876238802
2025-05-14,KAB. LAMPUNG BARAT,Indonesia-XL,66767736283076.0,48450.0,169.51074061127397,3261.0463617870114
2025-05-14,KAB. LAMPUNG SELATAN,Indonesia-SF,44945663057340.0,47609.0,125.7581570788915,1508.95988649335
2025-05-14,KAB. LAMPUNG SELATAN,Indonesia-XL,190233792838648.0,199203.0,112.29905381087255,4425.53965936367
2025-05-14,KAB. LAMPUNG TENGAH,Indonesia-SF,42792345616654.0,45496.0,130.17801330782956,1475.2055182352908
2025-05-14,KAB. LAMPUNG TENGAH,Indonesia-XL,222756604429725.0,205952.0,122.51814287930473,4432.063196304522
2025-05-14,KAB. LAMPUNG TIMUR,Indonesia-SF,44702101514812.0,52118.0,128.09295654402112,1316.6336112391082
2025-05-14,KAB. LAMPUNG TIMUR,Indonesia-XL,156007687252357.0,142892.0,122.60833834791106,4838.050875378836
2025-05-14,KAB. LAMPUNG UTARA,Indonesia-SF,10837742268711.0,11497.0,174.4400498887385,1072.80350798022
2025-05-14,KAB. LAMPUNG UTARA,Indonesia-XL,143259039587556.0,105906.0,141.86637069118805,3397.7112563095875
2025-05-14,KAB. LANDAK,Indonesia-XL,22941512461932.0,22306.0,336.062033334759,3564.765693731913
2025-05-14,KAB. LANGKAT,Indonesia-SF,3817979946010.0,3609.0,138.72604737353052,2541.750762304876
2025-05-14,KAB. LANGKAT,Indonesia-XL,188089730635239.0,130580.0,124.69411715810838,3666.749804779024
2025-05-14,KAB. LEBAK,Indonesia-SF,15096416901120.0,22207.0,185.09571518458174,1645.0143999031623
2025-05-14,KAB. LEBAK,Indonesia-XL,169575031508936.0,242014.0,116.98865258223978,4963.330127389915
2025-05-14,KAB. LEBONG,Indonesia-SF,5428283095.0,14.0,156.67222738244212,1245.9015477460312
2025-05-14,KAB. LEBONG,Indonesia-XL,3696272985673.0,3746.0,134.48986179336796,3154.963203153849
2025-05-14,KAB. LEMBATA,Indonesia-XL,969527799002.0,941.0,421.010472691302,3379.346156913185
2025-05-14,KAB. LIMA PULUH KOTA,Indonesia-SF,2499538809942.0,2022.0,130.10841967655603,1639.5651958197693
2025-05-14,KAB. LIMA PULUH KOTA,Indonesia-XL,62111802867420.0,48992.0,108.15608755863225,4371.697114285961
2025-05-14,KAB. LINGGA,Indonesia-SF,20068811674.0,27.0,309.6444518899472,3090.635871905966
2025-05-14,KAB. LINGGA,Indonesia-XL,7978432123774.0,7034.0,209.55256657994332,4312.609049319554
2025-05-14,KAB. LOMBOK BARAT,Indonesia-SF,3200239891060.0,3882.0,134.37384600292464,2510.180226228069
2025-05-14,KAB. LOMBOK BARAT,Indonesia-XL,172247684517388.0,278751.0,176.84000804531874,4079.366710698995
2025-05-14,KAB. LOMBOK TENGAH,Indonesia-SF,1873711663357.0,2617.0,156.7159896638099,2577.553079468307
2025-05-14,KAB. LOMBOK TENGAH,Indonesia-XL,302674759851767.0,408140.0,179.00174316980534,3647.7958261725503
2025-05-14,KAB. LOMBOK TIMUR,Indonesia-SF,448133368203.0,1028.0,139.0685243750404,3351.866909547756
2025-05-14,KAB. LOMBOK TIMUR,Indonesia-XL,292125055185410.0,504165.0,153.76153644549368,4287.635885696972
2025-05-14,KAB. LOMBOK UTARA,Indonesia-SF,567227141916.0,775.0,151.94026333117358,3100.8561943087784
2025-05-14,KAB. LOMBOK UTARA,Indonesia-XL,63100012480402.0,82593.0,174.71662056431595,4438.082497388858
2025-05-14,KAB. LUMAJANG,Indonesia-SF,6337254283746.0,9627.0,126.09853274502352,2528.169530986003
2025-05-14,KAB. LUMAJANG,Indonesia-XL,37074956156530.0,85431.0,143.73442701589906,5373.516129181905
2025-05-14,KAB. LUWU,Indonesia-SF,11281709442683.0,10610.0,139.54787599916745,1905.8613193240792
2025-05-14,KAB. LUWU,Indonesia-XL,65253367368693.0,55469.0,357.25849900659284,3528.1085500067575
2025-05-14,KAB. LUWU TIMUR,Indonesia-SF,2583892343130.0,2334.0,255.519411441542,2807.93559332662
2025-05-14,KAB. LUWU TIMUR,Indonesia-XL,44591844380799.0,39168.0,351.6471030542256,3409.0793678458645
2025-05-14,KAB. LUWU UTARA,Indonesia-SF,7378896620473.0,6364.0,244.6886424971003,1795.1571014915116
2025-05-14,KAB. LUWU UTARA,Indonesia-XL,60531150807953.0,40757.0,593.920727712252,3275.3185843962647
2025-05-14,KAB. MADIUN,Indonesia-SF,10291692939398.0,15267.0,98.03951232217315,2851.61379682822
2025-05-14,KAB. MADIUN,Indonesia-XL,30878242592658.0,50933.0,129.49492910350278,5636.959531829544
2025-05-14,KAB. MAGELANG,Indonesia-SF,58781668441404.0,82859.0,196.49708533435015,1520.0871371500775
2025-05-14,KAB. MAGELANG,Indonesia-XL,119380346673489.0,140492.0,124.56474052407818,4775.5067949468785
2025-05-14,KAB. MAGETAN,Indonesia-SF,5145037497831.0,9174.0,170.03393980846897,2598.140665790354
2025-05-14,KAB. MAGETAN,Indonesia-XL,20449545656143.0,35696.0,133.16035660216227,5412.115158332539
2025-05-14,KAB. MAJALENGKA,Indonesia-SF,21232424257045.0,25245.0,139.05190669228497,2253.4489292990374
2025-05-14,KAB. MAJALENGKA,Indonesia-XL,125815133512825.0,181519.0,110.43446365684684,4853.599583867684
2025-05-14,KAB. MAJENE,Indonesia-SF,32113709182.0,73.0,259.073469805794,2672.1823789335517
2025-05-14,KAB. MAJENE,Indonesia-XL,14768647766033.0,24820.0,282.8270602050387,4495.953077964741
2025-05-14,KAB. MALAKA,Indonesia-XL,5121289492669.0,4234.0,191.53804461070084,3739.0863556636177
2025-05-14,KAB. MALANG,Indonesia-SF,53658926539776.0,88416.0,127.47635198137223,2478.522969995871
2025-05-14,KAB. MALANG,Indonesia-XL,109445508353932.0,194218.0,149.30819072132678,4987.930334681745
2025-05-14,KAB. MALINAU,Indonesia-XL,3166281181648.0,2949.0,552.3082866721921,3195.6262356128173
2025-05-14,KAB. MALUKU BARAT DAYA,Indonesia-XL,409385738520.0,1023.0,1241.2312691261948,697.964776466235
2025-05-14,KAB. MALUKU TENGAH,Indonesia-XL,46666335480.0,118.0,1035.4616176541529,848.378597731315
2025-05-14,KAB. MALUKU TENGGARA BARAT,Indonesia-XL,64696489771.0,180.0,1891.569284220954,881.692402162505
2025-05-14,KAB. MAMASA,Indonesia-SF,4513956416.0,19.0,321.37492074330584,4741.4256822473
2025-05-14,KAB. MAMASA,Indonesia-XL,492452843232.0,651.0,290.38016072729647,3662.44469752823
2025-05-14,KAB. MAMUJU,Indonesia-SF,49694815064.0,129.0,221.07762631551978,2669.6598201325874
2025-05-14,KAB. MAMUJU,Indonesia-XL,14955486423766.0,15586.0,333.59553567094366,3796.9173984413774
2025-05-14,KAB. MAMUJU UTARA,Indonesia-SF,28813718556.0,73.0,267.6564655433552,3291.792255573328
2025-05-14,KAB. MAMUJU UTARA,Indonesia-XL,29208466250784.0,21572.0,393.0564724165276,3735.9574651727635
2025-05-14,KAB. MANDAILING NATAL,Indonesia-SF,120066530758.0,122.0,912.2523774926073,1138.25354967269
2025-05-14,KAB. MANDAILING NATAL,Indonesia-XL,78960368955779.0,50922.0,490.08912163732333,2619.577494241425
2025-05-14,KAB. MANGGARAI,Indonesia-XL,19946465454681.0,15331.0,225.07144029272277,2790.2650350565987
2025-05-14,KAB. MANGGARAI BARAT,Indonesia-SF,221342019662.0,254.0,140.49514630715058,3230.515879730896
2025-05-14,KAB. MANGGARAI BARAT,Indonesia-XL,11058459985395.0,8348.0,255.71251213154036,3308.4339461285504
2025-05-14,KAB. MANGGARAI TIMUR,Indonesia-XL,3036218702492.0,3332.0,1660.2238922552986,1626.2185103237678
2025-05-14,KAB. MANOKWARI SELATAN,Indonesia-XL,98395933427.0,389.0,4859.8498836001945,591.1066090711629
2025-05-14,KAB. MAPPI,Indonesia-XL,178350487901.0,352.0,1009.6990671472653,1036.3546734342217
2025-05-14,KAB. MAROS,Indonesia-SF,56685585662599.0,49915.0,178.49647104685923,1692.424306012994
2025-05-14,KAB. MAROS,Indonesia-XL,81837547503885.0,68592.0,327.7471077407605,3560.285878504613
2025-05-14,KAB. MELAWI,Indonesia-XL,587753813161.0,1253.0,1855.3665650218738,2679.072530887868
2025-05-14,KAB. MEMPAWAH,Indonesia-SF,1931592924750.0,2224.0,155.11783269039105,2036.9248759168188
2025-05-14,KAB. MEMPAWAH,Indonesia-XL,38833774206521.0,48121.0,153.44284523240975,4719.443699487894
2025-05-14,KAB. MERANGIN,Indonesia-SF,4820424774041.0,4293.0,170.9478025821827,2129.4257169339785
2025-05-14,KAB. MERANGIN,Indonesia-XL,31491117905557.0,23454.0,147.5386622634145,4298.103185769875
2025-05-14,KAB. MERAUKE,Indonesia-XL,76273918795.0,105.0,909.3037883738522,1120.038251472045
2025-05-14,KAB. MESUJI,Indonesia-SF,3569376554077.0,3457.0,173.4329627996554,1541.6080762516149
2025-05-14,KAB. MESUJI,Indonesia-XL,8249873194402.0,6326.0,147.333695717092,4195.309900840861
2025-05-14,KAB. MINAHASA,Indonesia-SF,10726563210461.0,8521.0,164.716083911243,2177.23803075594
2025-05-14,KAB. MINAHASA,Indonesia-XL,32716877589004.0,28263.0,335.1784259448375,4075.163981769038
2025-05-14,KAB. MINAHASA SELATAN,Indonesia-SF,1811505274792.0,1652.0,183.37870588383748,2050.71582568591
2025-05-14,KAB. MINAHASA SELATAN,Indonesia-XL,8704135302594.0,8307.0,355.1066418075894,4392.868303773791
2025-05-14,KAB. MINAHASA TENGGARA,Indonesia-XL,11678914525539.0,10342.0,322.84967585193965,3457.867332175879
2025-05-14,KAB. MINAHASA UTARA,Indonesia-SF,7697321504814.0,6568.0,182.01907969744477,1855.206029531959
2025-05-14,KAB. MINAHASA UTARA,Indonesia-XL,24016885051586.0,22477.0,346.2158487732157,4128.814001665544
2025-05-14,KAB. MOJOKERTO,Indonesia-SF,20824817442165.0,27769.0,112.80798145588491,2591.0938199744987
2025-05-14,KAB. MOJOKERTO,Indonesia-XL,96432719235784.0,118549.0,143.05163396149118,4729.969465895017
2025-05-14,KAB. MOROWALI,Indonesia-XL,52005327629096.0,37275.0,440.5875669029047,3751.601564535496
2025-05-14,KAB. MOROWALI UTARA,Indonesia-XL,922858023454.0,708.0,415.8256724929002,3196.25652265089
2025-05-14,KAB. MUARA ENIM,Indonesia-SF,40730775200902.0,36425.0,174.40601952870762,1233.6206142470076
2025-05-14,KAB. MUARA ENIM,Indonesia-XL,104263075560562.0,94541.0,159.247448256769,3823.0168421134395
2025-05-14,KAB. MUARO JAMBI,Indonesia-SF,12544285972337.0,12488.0,144.30681631716348,1578.7961018365284
2025-05-14,KAB. MUARO JAMBI,Indonesia-XL,100021047770604.0,88078.0,132.98009674913075,4107.366702644828
2025-05-14,KAB. MUKO MUKO,Indonesia-SF,16914680990.0,47.0,95.89800331478398,4185.042288749097
2025-05-14,KAB. MUKO MUKO,Indonesia-XL,11720899325654.0,8119.0,144.29018180792175,4757.309572225291
2025-05-14,KAB. MUNA,Indonesia-SF,4774766738.0,18.0,281.62455952651004,1865.770460286704
2025-05-14,KAB. MUNA,Indonesia-XL,30034583615498.0,24930.0,267.0605700203342,3768.2611793889687
2025-05-14,KAB. MUNA BARAT,Indonesia-SF,172776419.0,2.0,364.86691552962037,697.59908693585
2025-05-14,KAB. MUNA BARAT,Indonesia-XL,3730959766109.0,3845.0,600.16629512699,1837.6406117849042
2025-05-14,KAB. MURUNG RAYA,Indonesia-XL,62959562117.0,506.0,4065.957744450891,2283.3435942304004
2025-05-14,KAB. MUSI BANYUASIN,Indonesia-SF,13194976425780.0,12261.0,140.38111312124178,1512.8514932212072
2025-05-14,KAB. MUSI BANYUASIN,Indonesia-XL,144179978811772.0,117539.0,176.12474684221337,3465.170510199969
2025-05-14,KAB. MUSI RAWAS,Indonesia-SF,38827934886.0,41.0,108.4270907444538,1920.61081128709
2025-05-14,KAB. MUSI RAWAS,Indonesia-XL,52284986390459.0,47196.0,161.1272874265922,3970.8295037760718
2025-05-14,KAB. MUSI RAWAS UTARA,Indonesia-XL,9218384456814.0,10229.0,724.5207561723967,3982.0149519274096
2025-05-14,KAB. NAGAN RAYA,Indonesia-SF,209738917655.0,130.0,102.16679899588999,2582.2818515619833
2025-05-14,KAB. NAGAN RAYA,Indonesia-XL,5829363146333.0,4925.0,147.20156494135486,4212.28108764834
2025-05-14,KAB. NAGEKEO,Indonesia-XL,2333805466606.0,1924.0,198.69824376640682,4521.373826557173
2025-05-14,KAB. NATUNA,Indonesia-SF,4945728993433.0,3177.0,182.95735436212246,2043.706599255355
2025-05-14,KAB. NATUNA,Indonesia-XL,9407105172783.0,7198.0,423.5175932739391,2170.328956691444
2025-05-14,KAB. NGADA,Indonesia-XL,2072560727657.0,1747.0,773.9289711624108,3179.551524372676
2025-05-14,KAB. NGANJUK,Indonesia-SF,5990932236672.0,9829.0,94.66101986364386,2776.4229820621285
2025-05-14,KAB. NGANJUK,Indonesia-XL,52487547319163.0,86953.0,133.08852307278653,5298.653955984129
2025-05-14,KAB. NGAWI,Indonesia-SF,10135270400838.0,14232.0,144.912056160528,2416.7540737662366
2025-05-14,KAB. NGAWI,Indonesia-XL,37030991462899.0,56571.0,135.68498468389149,5296.878686625348
2025-05-14,KAB. NIAS,Indonesia-SF,599861077.0,8.0,225.84618300331746,6370.33821644481
2025-05-14,KAB. NIAS,Indonesia-XL,94092313018.0,86.0,159.40079272481066,4714.072186010615
2025-05-14,KAB. NIAS BARAT,Indonesia-XL,13409884959.0,11.0,631.2839060780237,1119.52542741139
2025-05-14,KAB. NIAS SELATAN,Indonesia-XL,702911702872.0,1329.0,1134.511228320628,787.4980974732952
2025-05-14,KAB. NUNUKAN,Indonesia-XL,1689678436683.0,1524.0,292.61156293178027,4280.201624588885
2025-05-14,KAB. OGAN ILIR,Indonesia-SF,37987343939183.0,35460.0,150.78069053694415,1303.7759997958294
2025-05-14,KAB. OGAN ILIR,Indonesia-XL,63979041116304.0,71818.0,151.2687986049677,4031.3714989703926
2025-05-14,KAB. OGAN KOMERING ILIR,Indonesia-SF,36887058108615.0,32906.0,187.41941463543444,1660.012581693335
2025-05-14,KAB. OGAN KOMERING ILIR,Indonesia-XL,134394187234408.0,123420.0,160.17773804875503,3689.7932213327563
2025-05-14,KAB. OGAN KOMERING ULU,Indonesia-SF,14035072941719.0,14158.0,137.0534526639266,1152.261321029558
2025-05-14,KAB. OGAN KOMERING ULU,Indonesia-XL,48334167317812.0,47744.0,175.38942226083842,3847.9608260599216
2025-05-14,KAB. OGAN KOMERING ULU SELATAN,Indonesia-XL,18618078268731.0,22938.0,188.04987578858368,2499.690617852975
2025-05-14,KAB. OGAN KOMERING ULU TIMUR,Indonesia-SF,2331604851898.0,2472.0,128.44728727235187,1588.9430444132904
2025-05-14,KAB. OGAN KOMERING ULU TIMUR,Indonesia-XL,90232847854075.0,75043.0,148.86388070695898,3159.8093436520858
2025-05-14,KAB. PACITAN,Indonesia-SF,3942269937305.0,5042.0,157.41863903574335,2259.726397481947
2025-05-14,KAB. PACITAN,Indonesia-XL,47113026881844.0,102632.0,167.00167357338515,4493.722638235546
2025-05-14,KAB. PADANG LAWAS,Indonesia-XL,30678260808890.0,25910.0,118.00993729021381,3562.1379237191245
2025-05-14,KAB. PADANG LAWAS UTARA,Indonesia-XL,24117736975751.0,16404.0,134.33002529346635,3064.7673703282085
2025-05-14,KAB. PADANG PARIAMAN,Indonesia-SF,13028398874140.0,11220.0,171.29434365461515,1720.2108758729153
2025-05-14,KAB. PADANG PARIAMAN,Indonesia-XL,98531783517640.0,75555.0,148.02631305480142,3677.852387821966
2025-05-14,KAB. PAHUWATO,Indonesia-SF,8879786596.0,50.0,268.34904865762377,2729.068802459519
2025-05-14,KAB. PAHUWATO,Indonesia-XL,3428988908970.0,4553.0,327.6804283555353,4430.950224815096
2025-05-14,KAB. PAKPAK BHARAT,Indonesia-SF,350153517960.0,315.0,228.45248963193643,1341.88049374275
2025-05-14,KAB. PAKPAK BHARAT,Indonesia-XL,4570526264285.0,2577.0,139.01852517592775,3301.575759219292
2025-05-14,KAB. PAMEKASAN,Indonesia-SF,3115728096197.0,3799.0,139.10615640153065,2802.2721484449667
2025-05-14,KAB. PAMEKASAN,Indonesia-XL,191955165526063.0,268382.0,170.68705001915927,3816.3464644530827
2025-05-14,KAB. PANDEGLANG,Indonesia-SF,6057437008267.0,8886.0,149.49456634884953,2122.6665535031057
2025-05-14,KAB. PANDEGLANG,Indonesia-XL,166727412275386.0,304061.0,114.99605449716543,4831.897733804835
2025-05-14,KAB. PANGANDARAN,Indonesia-SF,6317126826052.0,7333.0,183.73080729908582,1701.4249627207112
2025-05-14,KAB. PANGANDARAN,Indonesia-XL,32792037516255.0,38527.0,139.2934750972833,5113.648133650241
2025-05-14,KAB. PANGKAJENE KEPULAUAN,Indonesia-SF,39887606421713.0,33008.0,247.9667527529104,1396.7646077467784
2025-05-14,KAB. PANGKAJENE KEPULAUAN,Indonesia-XL,66873392045081.0,53692.0,839.8100526612938,2722.5061947071717
2025-05-14,KAB. PARIGI MOUTONG,Indonesia-SF,33469314849.0,78.0,165.89500797436602,2953.362393943337
2025-05-14,KAB. PARIGI MOUTONG,Indonesia-XL,49780895089213.0,63632.0,376.22073402266733,3579.6598629820937
2025-05-14,KAB. PASAMAN,Indonesia-XL,22798506075865.0,22874.0,130.53300293401819,4126.336701262224
2025-05-14,KAB. PASAMAN BARAT,Indonesia-SF,11679146333294.0,9595.0,144.4660402341114,1979.0409054623663
2025-05-14,KAB. PASAMAN BARAT,Indonesia-XL,64514884940308.0,51651.0,118.99499411157277,4305.671207023551
2025-05-14,KAB. PASER,Indonesia-XL,30544188192690.0,27428.0,564.8041564129782,3519.903286180952
2025-05-14,KAB. PASURUAN,Indonesia-SF,24230027215986.0,36308.0,119.62832152054538,2423.4180417858042
2025-05-14,KAB. PASURUAN,Indonesia-XL,89279479900191.0,156013.0,141.14753167485637,4834.674836234052
2025-05-14,KAB. PATI,Indonesia-SF,39964440738580.0,81856.0,140.77137091509772,2173.2850446530265
2025-05-14,KAB. PATI,Indonesia-XL,58015111895114.0,84735.0,110.29970818422849,6054.0463501351205
2025-05-14,KAB. PEGUNUNGAN ARFAK,Indonesia-XL,496915969035.0,1457.0,1302.0414583861984,517.6859194335864
2025-05-14,KAB. PEKALONGAN,Indonesia-SF,24292263513486.0,31837.0,130.44053685687433,1438.4712578366955
2025-05-14,KAB. PEKALONGAN,Indonesia-XL,100450662274127.0,91485.0,125.33137780069924,5103.519410664955
2025-05-14,KAB. PELALAWAN,Indonesia-SF,7098461479459.0,5643.0,176.31106962938432,1530.3223534650301
2025-05-14,KAB. PELALAWAN,Indonesia-XL,70325276144777.0,51952.0,160.72297838254033,3592.3285447316102
2025-05-14,KAB. PEMALANG,Indonesia-SF,58637816401310.0,68100.0,146.36310839205893,1432.1594475180682
2025-05-14,KAB. PEMALANG,Indonesia-XL,151054619252299.0,217146.0,107.20257787776347,5157.910608714973
2025-05-14,KAB. PENAJAM PASER UTARA,Indonesia-XL,29408664189399.0,22298.0,209.70000572194164,4897.330305255099
2025-05-14,KAB. PENUKAL ABAB LEMATANG ILIR,Indonesia-SF,1192884634774.0,1222.0,124.22872918011844,1190.75776354516
2025-05-14,KAB. PENUKAL ABAB LEMATANG ILIR,Indonesia-XL,27749233333577.0,24050.0,141.59027379002492,3304.781880220739
2025-05-14,KAB. PESAWARAN,Indonesia-SF,20953459942155.0,25599.0,109.66296659759844,1255.8652514088824
2025-05-14,KAB. PESAWARAN,Indonesia-XL,55926692669168.0,65444.0,112.05115880191629,4682.822740923441
2025-05-14,KAB. PESISIR BARAT,Indonesia-SF,180573160596.0,175.0,168.39793921568216,2788.6368398639474
2025-05-14,KAB. PESISIR BARAT,Indonesia-XL,13323294952709.0,12804.0,322.8910875998971,3384.9819056029746
2025-05-14,KAB. PESISIR SELATAN,Indonesia-XL,69552234350524.0,62057.0,133.213015311649,4244.279576095661
2025-05-14,KAB. PIDIE,Indonesia-SF,515692576229.0,450.0,138.09943740765775,3258.824930312291
2025-05-14,KAB. PIDIE,Indonesia-XL,58915941811836.0,55765.0,121.70361344624193,3640.8304433528874
2025-05-14,KAB. PIDIE JAYA,Indonesia-SF,367006245894.0,297.0,176.29093442654664,3963.5984624905896
2025-05-14,KAB. PIDIE JAYA,Indonesia-XL,32846657219959.0,29350.0,126.66608559417998,3472.8572827111084
2025-05-14,KAB. PINRANG,Indonesia-SF,16512050528146.0,15097.0,106.13382660491651,2135.7282287774615
2025-05-14,KAB. PINRANG,Indonesia-XL,58412379060199.0,52668.0,309.47359947399633,4004.2947082437054
2025-05-14,KAB. POLEWALI MANDAR,Indonesia-SF,95993011578.0,189.0,86.65968290031515,4643.300462037524
2025-05-14,KAB. POLEWALI MANDAR,Indonesia-XL,37290414459216.0,50523.0,281.1822515618392,4346.371592887459
2025-05-14,KAB. PONOROGO,Indonesia-SF,15726810640242.0,26044.0,113.44755589459825,2652.1725761285447
2025-05-14,KAB. PONOROGO,Indonesia-XL,38620128234864.0,76663.0,136.55841109649495,5488.8999744433795
2025-05-14,KAB. POSO,Indonesia-SF,33108508845.0,64.0,116.12952408584998,7353.584276897307
2025-05-14,KAB. POSO,Indonesia-XL,14470259071874.0,15390.0,699.4603921212147,3576.8086928655725
2025-05-14,KAB. PRINGSEWU,Indonesia-SF,23023439439194.0,27437.0,105.22242662967595,1331.8280546866358
2025-05-14,KAB. PRINGSEWU,Indonesia-XL,45475769605659.0,47919.0,117.76384377104313,4735.890063776166
2025-05-14,KAB. PROBOLINGGO,Indonesia-SF,6113222437623.0,7866.0,178.5541078220966,2246.119343251303
2025-05-14,KAB. PROBOLINGGO,Indonesia-XL,82992791769416.0,152332.0,170.35354716767196,4338.189515666018
2025-05-14,KAB. PULANG PISAU,Indonesia-XL,26560198599177.0,20603.0,264.20958860712994,4636.3632796083475
2025-05-14,KAB. PULAU TALIABU,Indonesia-XL,155070484842.0,592.0,1789.2886845442836,595.6348156295234
2025-05-14,KAB. PURBALINGGA,Indonesia-SF,32850979061126.0,46536.0,201.25143597864886,1348.7017272806754
2025-05-14,KAB. PURBALINGGA,Indonesia-XL,81183599402985.0,94581.0,126.26429697953174,4514.994499414685
2025-05-14,KAB. PURWAKARTA,Indonesia-SF,18503947626170.0,18334.0,140.04968363042732,2178.926015588218
2025-05-14,KAB. PURWAKARTA,Indonesia-XL,290918290686204.0,367717.0,97.49815017907778,4174.063725740146
2025-05-14,KAB. PURWOREJO,Indonesia-SF,38243625138050.0,50175.0,196.07854984782145,1460.4853364438104
2025-05-14,KAB. PURWOREJO,Indonesia-XL,48497767420771.0,52022.0,128.6469324322189,5200.545978188518
2025-05-14,KAB. REJANG LEBONG,Indonesia-SF,284824488059.0,282.0,159.13379798259538,2407.383501809876
2025-05-14,KAB. REJANG LEBONG,Indonesia-XL,49341332145343.0,45400.0,136.65938255328194,3295.5049173200136
2025-05-14,KAB. REMBANG,Indonesia-SF,36125356117375.0,60408.0,110.32091710536768,1990.783894367847
2025-05-14,KAB. REMBANG,Indonesia-XL,27406397555216.0,43236.0,108.45556799249431,6493.175690061824
2025-05-14,KAB. ROKAN HILIR,Indonesia-SF,2395285431765.0,1897.0,242.11061653280603,1153.28902772556
2025-05-14,KAB. ROKAN HILIR,Indonesia-XL,53472031184099.0,33820.0,141.0810552977091,3785.8687319098754
2025-05-14,KAB. ROKAN HULU,Indonesia-XL,68560705122555.0,50893.0,125.65458270117722,4528.882803460177
2025-05-14,KAB. ROTE NDAO,Indonesia-XL,1999358278728.0,1839.0,180.59647508710987,4425.035342143484
2025-05-14,KAB. SAMBAS,Indonesia-SF,408994177665.0,490.0,140.77297284512065,1649.731808674575
2025-05-14,KAB. SAMBAS,Indonesia-XL,62038328781332.0,71013.0,155.299664966221,4468.2555552197155
2025-05-14,KAB. SAMOSIR,Indonesia-SF,2209929574736.0,1776.0,197.65419876046104,2333.8398629218527
2025-05-14,KAB. SAMOSIR,Indonesia-XL,19937811113707.0,10924.0,139.47224980209543,3705.0950711784317
2025-05-14,KAB. SAMPANG,Indonesia-SF,4332664675305.0,4603.0,147.88087672277123,1801.1132046325802
2025-05-14,KAB. SAMPANG,Indonesia-XL,197157782125177.0,238408.0,181.77623459700524,3654.7609685565326
2025-05-14,KAB. SANGGAU,Indonesia-XL,27550308762803.0,24352.0,871.8727928135521,3794.961558901138
2025-05-14,KAB. SAROLANGUN,Indonesia-SF,4837426104778.0,4628.0,141.57902811976152,1232.21335302996
2025-05-14,KAB. SAROLANGUN,Indonesia-XL,11790228460692.0,8819.0,142.48564649640454,4286.055516325134
2025-05-14,KAB. SEKADAU,Indonesia-XL,13094495106302.0,10136.0,1274.5870708994337,3117.053170784263
2025-05-14,KAB. SELUMA,Indonesia-SF,30980300323.0,50.0,146.98626163238518,2931.7246066695675
2025-05-14,KAB. SELUMA,Indonesia-XL,21291877893793.0,19666.0,438.08743624950057,3461.763404260357
2025-05-14,KAB. SEMARANG,Indonesia-SF,54244833293625.0,82584.0,157.74294463527056,1838.506970819631
2025-05-14,KAB. SEMARANG,Indonesia-XL,95827265987737.0,156369.0,116.62206586817506,5309.952124685565
2025-05-14,KAB. SERAM BAGIAN BARAT,Indonesia-XL,30410865101.0,66.0,1007.958566929771,802.95210837812
2025-05-14,KAB. SERANG,Indonesia-SF,51276700863140.0,58235.0,128.25134325439612,1955.0907482716443
2025-05-14,KAB. SERANG,Indonesia-XL,322082359089527.0,461073.0,116.15799333720442,4746.83969873923
2025-05-14,KAB. SERDANG BEDAGAI,Indonesia-SF,15975935003426.0,14639.0,170.2588322007327,2075.7542279065783
2025-05-14,KAB. SERDANG BEDAGAI,Indonesia-XL,147114830646265.0,94021.0,115.5011127569897,3512.2956724680976
2025-05-14,KAB. SERUYAN,Indonesia-XL,8004173974833.0,6302.0,707.8923131644414,3170.9507626472823
2025-05-14,KAB. SIAK,Indonesia-SF,44132894304788.0,36006.0,153.79705840362638,2049.1652700657896
2025-05-14,KAB. SIAK,Indonesia-XL,69885575384075.0,49975.0,136.65271997724673,4222.226420502411
2025-05-14,KAB. SIDENRENG RAPPANG,Indonesia-SF,25569780474047.0,19101.0,135.95186922363902,2376.6204412493516
2025-05-14,KAB. SIDENRENG RAPPANG,Indonesia-XL,79369689677698.0,61547.0,314.6586197515408,3965.92355274048
2025-05-14,KAB. SIDOARJO,Indonesia-SF,123132783721736.0,143233.0,83.93898546201231,2569.5094112983625
2025-05-14,KAB. SIDOARJO,Indonesia-XL,203793900025408.0,284570.0,138.70731059481858,4955.840673550469
2025-05-14,KAB. SIGI,Indonesia-SF,17562426994.0,58.0,196.91278017929326,2037.4328070577715
2025-05-14,KAB. SIGI,Indonesia-XL,23092728222919.0,32324.0,963.842382479745,3069.2573432773715
2025-05-14,KAB. SIJUNJUNG,Indonesia-SF,58853277722.0,116.0,239.8643068815995,1167.340447285053
2025-05-14,KAB. SIJUNJUNG,Indonesia-XL,8375072806781.0,7313.0,135.42926961961567,4569.384222096709
2025-05-14,KAB. SIKKA,Indonesia-XL,4788101451159.0,4864.0,348.34870356327804,3993.037106887078
2025-05-14,KAB. SIMALUNGUN,Indonesia-SF,21628317249184.0,21165.0,176.84447682483224,1846.4489611744539
2025-05-14,KAB. SIMALUNGUN,Indonesia-XL,163180048326437.0,118906.0,125.99278858232121,3531.1128647044184
2025-05-14,KAB. SIMEULUE,Indonesia-SF,76769596.0,4.0,120.33300923675256,6687.379559532
